"","Fishkill.Inv.Seq.No","site_id","WBIC","Station.Name","Waterbody.Name","County","State","Lat","Long","Investigation.Start.Date","Season","Season1","Year","Cause.Category","Cause.Type","Mortality.Code","Confidence.Of.Cause.Code","Cause.Group","Cause.Detail","Investigation.Start.Month","Min.Kill.Size","Max.Kill.Size","Bass","Bigmouth.Buffalo","Bowfin","Bluegill","Bullhead","Carp","Catfish","Chub","Cisco","Crappie","Dace","Darter","Dogfish","Drum","Freshwater.Drum","Gizzard.Shad","Golden.Shiner","Minnow","Muskies","Perch","Pike","Pumpkinseed","Round.Goby","Sculpin","Shorthead.Redhorse","Stickleback","Sturgeon","Suckerfish","Sunfish","Sunnies","Trout","Walleye","Brown.Trout","Channel.Catfish","Gar","Largemouth.Bass","Northern.Pike","Rainbow.Smelt","Rock.Bass","Sauger","Smallmouth.Bass","Stonecat","White.Sucker","Whitefish","Yellow.Perch","Acipenseridae","Amiidae","Catostomidae","Centrarchidae","Clupeidae","Cyprinidae","Esocidae","Gasterosteidae","Gobiidae","Ictaluridae","Lepisosteidae","Osmeridae","Percidae","Salmonidae","Sciaenidae"
"28",673,NA,2103900,"RICE LAKE_GENERAL LAKE STATION","RICE LAKE","BARRON","WI",NA,NA,"13-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"66",674,"nhd_2266211",2461100,"DEVILS LAKE_GENERAL LAKE STATION","DEVILS LAKE","BURNETT","WI",45.90936778,-92.33785407,"14-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Fair Number",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"72",675,"nhd_2643660",2650900,"LITTLE WOOD LAKE_GENERAL LAKE STATION","LITTLE WOOD LAKE","BURNETT","WI",45.74703087,-92.53719464,"14-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Fair Number",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"599",676,"nhd_13395309",1517200,"MANSON LAKE_GENERAL LAKE STATION","MANSON LAKE","ONEIDA","WI",45.5624708,-89.63306197,"15-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"606",677,"nhd_13393881",1542400,"MINOCQUA LAKE_GENERAL LAKE STATION","MINOCQUA LAKE","ONEIDA","WI",45.87041169,-89.71099866,"15-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"621",678,"nhd_13394785",1575700,"STELLA LAKE_GENERAL LAKE STATION","STELLA LAKE","ONEIDA","WI",45.71378526,-89.19425388,"16-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"641",679,"nhd_2646368",2620600,"BALSAM LAKE_GENERAL LAKE STATION","BALSAM LAKE","POLK","WI",45.4654081,-92.42741532,"16-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Large Number",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"765",680,"nhd_2262477",2452300,"BEARTRACK LAKE_GENERAL LAKE STATION","BEARTRACK LAKE","WASHBURN","WI",46.12560572,-92.04277181,"16-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"785",681,"nhd_2264087",2685200,"SPOONER LAKE_GENERAL LAKE STATION","SPOONER LAKE","WASHBURN","WI",45.83989908,-91.82496915,"16-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"415",682,"nhd_12173086",66800,"CARSTENS LAKE_GENERAL LAKE STATION","CARSTENS LAKE","MANITOWOC","WI",44.0254722,-87.76429945,"17-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Large Number",NA,"0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"420",683,"nhd_12173070",67200,"HARTLAUB LAKE_GENERAL LAKE STATION","HARTLAUB LAKE","MANITOWOC","WI",44.04511058,-87.73763856,"17-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"574",684,"nhd_6819818",515100,"WHITE POTATO LAKE_GENERAL LAKE STATION","WHITE POTATO LAKE","OCONTO","WI",45.14429496,-88.21075353,"17-Jun-11","Summer","Summer",2011,"NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"642",685,"nhd_2646860",2618100,"BEAR TRAP LAKE_GENERAL LAKE STATION","BEAR TRAP LAKE","POLK","WI",45.32847038,-92.42576012,"17-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","UNKNOWN INFECTIOUS AGENT","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"669",686,"nhd_2646860",2618000,"WAPOGASSET LAKE_GENERAL LAKE STATION","WAPOGASSET LAKE","POLK","WI",45.32847038,-92.42576012,"17-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Large Number",NA,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"670",687,"nhd_2646860",2618000,"WAPOGASSET LAKE_GENERAL LAKE STATION","WAPOGASSET LAKE","POLK","WI",45.32847038,-92.42576012,"17-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Large Number",NA,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"16",688,"nhd_13079193",2098200,"LOWER VERMILLION LAKE_GENERAL LAKE STATION","LOWER VERMILLION LAKE","BARRON","WI",45.51273427,-91.961169,"20-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Fair Number",NA,"1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"82",689,"nhd_1855289",2706500,"MIDDLE MCKENZIE LAKE_GENERAL LAKE STATION","MIDDLE MCKENZIE LAKE","BURNETT","WI",45.94332855,-92.04093282,"20-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Fair Number",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"168",690,"nhd_120052351",804600,"LAKE MONONA","LAKE MONONA","DANE","WI",43.04585865,-89.34189835,"20-Jun-11","Summer","Summer",2011,"NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","SELECTIVE","UNKNOWN","SUMMERKILL","COMPOUND ENVIRONMENTAL STRESS","Jun","Few",NA,"1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,1,1,0,0,NA,NA,NA,NA,NA,0
"592",691,"nhd_13393881",1542300,"KAWAGUESAGA LAKE_GENERAL LAKE STATION","KAWAGUESAGA LAKE","ONEIDA","WI",45.87041169,-89.71099866,"20-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"615",692,"nhd_120052161",1579900,"PELICAN LAKE_GENERAL LAKE STATION","PELICAN LAKE","ONEIDA","WI",45.50597936,-89.19946626,"20-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"646",693,"nhd_2644120",2628100,"BONE LAKE - BONE LAKE","BONE LAKE","POLK","WI",45.5348965,-92.38936713,"20-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","Large Number",NA,"1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"588",694,"nhd_13394023",1589300,"GILMORE LAKE_GENERAL LAKE STATION","GILMORE LAKE","ONEIDA","WI",45.85577371,-89.55949676,"21-Jun-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","SUSPECTED","INFECTIOUS","COLUMNARIS","Jun","UNKNOWN",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"709",695,"nhd_13124042",2350200,"ISLAND LAKE_GENERAL LAKE STATION","ISLAND LAKE","RUSK","WI",45.30483506,-91.40836743,"21-Jun-11","Summer","Summer",2011,"NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","SUSPECTED","SUMMERKILL","THERMAL STRESS","Jun","Few",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"436",696,"nhd_120053089",NA,"Portage Lake","SAND LAKE","ITASCA","MN",47.61152242,-94.00161088,"28-Jun-11","Summer","Summer",2011,"NATURAL","ENVIRONMENTAL CONDITION","UNKNOWN","UNKNOWN","INFECTIOUS","OTHER INFECTIOUS AGENT","Jun","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"438",697,"nhd_4252106",NA,"Collinwood Lake","COLLINWOOD LAKE","WRIGHT","MN",45.05167553,-94.25506819,"29-Jun-11","Summer","Summer",2011,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","Jun","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"126",698,"nhd_13134705",1727700,"LAKE ARBUTUS_GENERAL LAKE STATION","ARBUTUS LAKE*","CLARK","WI",44.42364697,-90.70818505,"16-Jul-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","KNOWN","INFECTIOUS","COLUMNARIS","Jul","Fair Number",NA,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"127",699,"nhd_13134705",1727700,"LAKE ARBUTUS_GENERAL LAKE STATION","ARBUTUS LAKE*","CLARK","WI",44.42364697,-90.70818505,"16-Jul-11","Summer","Summer",2011,"NATURAL","INFECTIOUS AGENTS","SELECTIVE","KNOWN","INFECTIOUS","COLUMNARIS","Jul","Fair Number",NA,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"793",700,"nhd_14767688",762400,"BIG MUSKEGO LAKE_GENERAL LAKE STATION","BIG MUSKEGO LAKE","WAUKESHA","WI",42.87653543,-88.11299452,"16-Jul-11","Summer","Summer",2011,"UNKNOWN","UNKNOWN","SELECTIVE","UNKNOWN","SUMMERKILL","UNKNOWN","Jul","Large Number",NA,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
"440",701,"nhd_2385514",NA,"Crystal Lake","DAN PATCH LAKE","SCOTT","MN",44.70089804,-93.43816668,"25-Jul-11","Summer","Summer",2011,"NATURAL","ENVIRONMENTAL CONDITION","UNKNOWN","UNKNOWN","SUMMERKILL","DISSOLVED OXYGEN","Jul","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",702,"nhd_1801977",2856400,"LYMAN LAKE_GENERAL LAKE STATION","LYMAN LAKE","DOUGLAS","WI",46.45673509,-91.9835285,"9-Aug-11","Summer","Summer",2011,"NATURAL","ENVIRONMENTAL CONDITION","SELECTIVE","SUSPECTED","SUMMERKILL","DISSOLVED OXYGEN","Aug","Fair Number",NA,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0
