Lake_Name,Lake_ID,Nearest_Town,County,State
Mountain,nhd_17000300,Mountain Lake,Cottonwood,MN
Bingham,nhd_17000700,Bingham Lake,Cottonwood,MN
Clear,nhd_17000800,Bingham Lake,Cottonwood,MN
Unnamed,nhd_17001100,Bingham Lake,Cottonwood,MN
Three,nhd_17001200,Windom,Cottonwood,MN
Wolf,nhd_17001300,Windom,Cottonwood,MN
Bartsh,nhd_17001600,Delft,Cottonwood,MN
Bat,nhd_17001800,Delft,Cottonwood,MN
Long,nhd_17001900,Mountain Lake,Cottonwood,MN
Eagle,nhd_17002000,Mountain Lake,Cottonwood,MN
Warren,nhd_17002101,Other,Cottonwood,MN
Warren Pond,nhd_17002102,Windom,Cottonwood,MN
Cottonwood,nhd_17002200,Windom,Cottonwood,MN
Swan,nhd_17002300,Delft,Cottonwood,MN
String,nhd_17002400,Wilder,Cottonwood,MN
Arnold's,nhd_17002700,Delft,Cottonwood,MN
Unnamed,nhd_17003000,Delft,Cottonwood,MN
Harder,nhd_17003100,Delft,Cottonwood,MN
Augusta,nhd_17003300,Stroden,Cottonwood,MN
Unnamed,nhd_17003600,UNKNOWN,Cottonwood,MN
Hurricane,nhd_17003700,Storden,Cottonwood,MN
South Clear,nhd_17004100,Dundee,Cottonwood,MN
North Oaks,nhd_17004400,Dundee,Cottonwood,MN
Long,nhd_17004800,UNKNOWN,Cottonwood,MN
Round,nhd_17004801,Stroden,Cottonwood,MN
Long,nhd_17004802,Stroden,Cottonwood,MN
Carey,nhd_17004900,Stroden,Cottonwood,MN
Bean,nhd_17005400,Storden,Cottonwood,MN
Double,nhd_17005600,Storden,Cottonwood,MN
Double (North Portion),nhd_17005601,UNKNOWN,Cottonwood,MN
Double (South Portion),nhd_17005602,UNKNOWN,Cottonwood,MN
Talcot,nhd_17006000,Dundee,Cottonwood,MN
Unnamed,nhd_17006600,Windom,Cottonwood,MN
Oak Outlet,nhd_17007200,Dundee,Cottonwood,MN
Summit,nhd_17007300,Windom,Cottonwood,MN
Talcot Pond,nhd_17008300,UNKNOWN,Cottonwood,MN
Shoper-Bush Reservoir,nhd_17008500,Jeffers,Cottonwood,MN
Whitefish,nhd_18000100,Garrison,Crow Wing,MN
Long / Tame Fish,nhd_18000200,Deerwood (Crow Wing),Crow Wing,MN
Unnamed,nhd_18000300,Garrison,Crow Wing,MN
Kutil,nhd_18000700,Pine Center,Crow Wing,MN
Twenty Two,nhd_18000800,Pine Center,Crow Wing,MN
Erskine,nhd_18000900,Pine Center,Crow Wing,MN
Mud,nhd_18001000,Pine Center,Crow Wing,MN
Bass,nhd_18001100,Pine Center,Crow Wing,MN
Bulldog,nhd_18001400,Pine Center,Crow Wing,MN
Rock,nhd_18001600,Pine Center,Crow Wing,MN
Camp,nhd_18001800,Pine Center,Crow Wing,MN
Kenney,nhd_18001900,Garrison,Crow Wing,MN
Borden,nhd_18002000,Garrison,Crow Wing,MN
Miller,nhd_18002100,Garrison,Crow Wing,MN
Jack Pine,nhd_18002300,Pine Center,Crow Wing,MN
Bassett,nhd_18002600,Garrison,Crow Wing,MN
Sunfish,nhd_18002700,Garrison,Crow Wing,MN
Smith,nhd_18002800,Garrison,Crow Wing,MN
Holt,nhd_18002900,Garrison,Crow Wing,MN
Barbour,nhd_18003000,Garrison,Crow Wing,MN
Long,nhd_18003100,Pine Center,Crow Wing,MN
Round,nhd_18003200,Nichols,Crow Wing,MN
Scott,nhd_18003300,Garrison,Crow Wing,MN
Bay,nhd_18003400,Deerwood (Crow Wing),Crow Wing,MN
Knieff,nhd_18003500,White Hawk,Crow Wing,MN
Bass,nhd_18003600,Bay Lake,Crow Wing,MN
Clearwater,nhd_18003800,Deerwood (Crow Wing),Crow Wing,MN
Coffee,nhd_18003900,White Hawk,Crow Wing,MN
Crooked,nhd_18004100,Garrison,Crow Wing,MN
Crooked (Sugar Bay),nhd_18004101,UNKNOWN,Crow Wing,MN
Crooked (Main Bay),nhd_18004102,UNKNOWN,Crow Wing,MN
Horseshoe,nhd_18004300,Bay Lake,Crow Wing,MN
Hanks,nhd_18004400,Garrison,Crow Wing,MN
Maple,nhd_18004500,Bay Lake,Crow Wing,MN
Pine,nhd_18004600,Bay Lake,Crow Wing,MN
Turtle,nhd_18004700,Nichols,Crow Wing,MN
Partridge,nhd_18004800,Nichols,Crow Wing,MN
Wilson,nhd_18004900,Nichols,Crow Wing,MN
Portage,nhd_18005000,Garrison,Crow Wing,MN
Rice,nhd_18005300,Garrison,Crow Wing,MN
Unnamed,nhd_18005500,Nichols,Crow Wing,MN
Dogfish,nhd_18005800,Deerwood (Crow Wing),Crow Wing,MN
Black,nhd_18005900,Deerwood (Crow Wing),Crow Wing,MN
Agate,nhd_18006000,Cuyuna,Crow Wing,MN
Cascade,nhd_18006100,Deerwood (Crow Wing),Crow Wing,MN
Larson,nhd_18006200,Deerwood (Crow Wing),Crow Wing,MN
Unnamed,nhd_18006300,Deerwood (Crow Wing),Crow Wing,MN
Jim,nhd_18006400,Deerwood (Crow Wing),Crow Wing,MN
Ann,nhd_18006500,Deerwood (Crow Wing),Crow Wing,MN
Unnamed,nhd_18006600,Deerwood (Crow Wing),Crow Wing,MN
Reno,nhd_18006700,Deerwood (Crow Wing),Crow Wing,MN
Rice,nhd_18006800,Oreland,Crow Wing,MN
Portage,nhd_18006900,Deerwood (Crow Wing),Crow Wing,MN
Hamlet,nhd_18007000,Deerwood (Crow Wing),Crow Wing,MN
Shirt,nhd_18007200,Deerwood (Crow Wing),Crow Wing,MN
Unnamed,nhd_18007400,Bay Lake,Crow Wing,MN
Little Hamlet,nhd_18007500,Bay Lake,Crow Wing,MN
Placid,nhd_18007600,Bay Lake,Crow Wing,MN
Peterson,nhd_18007900,Bay Lake,Crow Wing,MN
Arbor,nhd_18008000,White Hawk,Crow Wing,MN
Rushmeyer,nhd_18008200,Deerwood (Crow Wing),Crow Wing,MN
Carlson,nhd_18008300,Cuyuna,Crow Wing,MN
Casey,nhd_18008700,Cuyuna,Crow Wing,MN
Platte,nhd_18008800,Sullivan,Crow Wing,MN
Wilson,nhd_18008900,Garrison,Crow Wing,MN
Serpent,nhd_18009000,Crosby,Crow Wing,MN
Olander,nhd_18009100,Oreland,Crow Wing,MN
Rabbit,nhd_18009300,UNKNOWN,Crow Wing,MN
Rabbit (East Portion),nhd_18009301,Cuyuna,Crow Wing,MN
Rabbit (West Portion),nhd_18009302,Cuyuna,Crow Wing,MN
Lake Cuyuna,nhd_18009400,Cuyuna,Crow Wing,MN
Chrysler,nhd_18009500,Garrison,Crow Wing,MN
Upper South Long,nhd_18009600,Brainerd,Crow Wing,MN
Eagle,nhd_18009900,Klondyke,Crow Wing,MN
Happy,nhd_18010100,Loerch,Crow Wing,MN
Unnamed,nhd_18010200,Klondyke,Crow Wing,MN
Nokay,nhd_18010400,Brainerd,Crow Wing,MN
Pointon,nhd_18010500,Ironton,Crow Wing,MN
Twin Island,nhd_18010600,Woodrow,Crow Wing,MN
Dog,nhd_18010700,Woodrow,Crow Wing,MN
Butternut,nhd_18010800,Bay Lake,Crow Wing,MN
Grave,nhd_18011000,Brainerd,Crow Wing,MN
Loon,nhd_18011100,Crosby,Crow Wing,MN
Wolf,nhd_18011200,Klondyke,Crow Wing,MN
Pascoe,nhd_18011400,Trommald,Crow Wing,MN
Portage,nhd_18011500,Riverton,Crow Wing,MN
June,nhd_18011600,Trommald,Crow Wing,MN
Black Hoof,nhd_18011700,Ironton,Crow Wing,MN
Little Black Hoof,nhd_18011800,Riverton,Crow Wing,MN
Roe Mine,nhd_18011900,Riverton,Crow Wing,MN
Hay,nhd_18012000,Riverton,Crow Wing,MN
Rice,nhd_18012100,Klondyke,Crow Wing,MN
Rose,nhd_18012200,Klondyke,Crow Wing,MN
Lookout,nhd_18012300,Crosby,Crow Wing,MN
Klondyke,nhd_18012400,Klondyke,Crow Wing,MN
Mahnomen,nhd_18012600,Trommald,Crow Wing,MN
East Mahnomen,nhd_18012601,UNKNOWN,Crow Wing,MN
Middle Mahnomen,nhd_18012602,UNKNOWN,Crow Wing,MN
Cole,nhd_18012700,Manganese,Crow Wing,MN
Hunter,nhd_18012800,Manganese,Crow Wing,MN
Island,nhd_18012900,Trommald,Crow Wing,MN
Milford,nhd_18013000,Wolford,Crow Wing,MN
Clinker,nhd_18013100,Crosby,Crow Wing,MN
Miller,nhd_18013300,Trommald,Crow Wing,MN
Rassett,nhd_18013400,Manganese,Crow Wing,MN
Turner,nhd_18013500,Crosby,Crow Wing,MN
South Long,nhd_18013600,Brainerd,Crow Wing,MN
Mud,nhd_18013700,Woodrow,Crow Wing,MN
Spruce,nhd_18013800,Riverton,Crow Wing,MN
Little Rabbit,nhd_18013900,Riverton,Crow Wing,MN
Black Bear,nhd_18014000,Trommald,Crow Wing,MN
Russell,nhd_18014200,Brainerd,Crow Wing,MN
Horseshoe,nhd_18014400,Loerch,Crow Wing,MN
Rice,nhd_18014500,Brainerd,Crow Wing,MN
Unnamed,nhd_18014600,Loerch,Crow Wing,MN
Round,nhd_18014700,Saint Mathias,Crow Wing,MN
Twin,nhd_18014800,Saint Mathias,Crow Wing,MN
West Twin,nhd_18014801,UNKNOWN,Crow Wing,MN
East Twin,nhd_18014802,UNKNOWN,Crow Wing,MN
Mud,nhd_18015100,Fort Ripley,Crow Wing,MN
Unnamed,nhd_18015400,Barrows,Crow Wing,MN
Crow Wing,nhd_18015500,Fort Ripley,Crow Wing,MN
Sebie,nhd_18016100,Fort Ripley,Crow Wing,MN
Terry,nhd_18016200,Pine Knoll,Crow Wing,MN
Sullivan,nhd_18016300,Pine Knoll,Crow Wing,MN
Nelson,nhd_18016400,Pine Knoll,Crow Wing,MN
Ross,nhd_18016500,Little Pine,Crow Wing,MN
Mud,nhd_18016600,Emily,Crow Wing,MN
Twin,nhd_18016700,Little Pine,Crow Wing,MN
Twin (West Basin),nhd_18016701,UNKNOWN,Crow Wing,MN
Twin (East Basin),nhd_18016702,UNKNOWN,Crow Wing,MN
Stark,nhd_18016900,Pine Knoll,Crow Wing,MN
Upper Dean,nhd_18017000,Emily,Crow Wing,MN
Thompson,nhd_18017200,Pine Knoll,Crow Wing,MN
Birchdale,nhd_18017500,Little Pine,Crow Wing,MN
Little Pine,nhd_18017600,Little Pine,Crow Wing,MN
Duck,nhd_18017800,Little Pine,Crow Wing,MN
Lows,nhd_18018000,Little Pine,Crow Wing,MN
Lower Dean,nhd_18018100,Wolford,Crow Wing,MN
Island,nhd_18018300,Emily,Crow Wing,MN
Rogers,nhd_18018400,Emily,Crow Wing,MN
Mary,nhd_18018500,Emily,Crow Wing,MN
Perry,nhd_18018600,Mission,Crow Wing,MN
Indian Jack,nhd_18019000,Wolford,Crow Wing,MN
Bass,nhd_18019100,Wolford,Crow Wing,MN
Dolney,nhd_18019500,Emily,Crow Wing,MN
Square,nhd_18019600,Emily,Crow Wing,MN
Unnamed,nhd_18019700,Emily,Crow Wing,MN
Mud,nhd_18019800,Emily,Crow Wing,MN
Little Bass,nhd_18019900,Emily,Crow Wing,MN
Pickerel,nhd_18020000,Emily,Crow Wing,MN
Eastham,nhd_18020200,Emily,Crow Wing,MN
Emily,nhd_18020300,Emily,Crow Wing,MN
Dahler,nhd_18020400,Emily,Crow Wing,MN
Pickerel,nhd_18020500,Emily,Crow Wing,MN
Papoose,nhd_18020600,Outing,Crow Wing,MN
Little Emily,nhd_18020700,Outing,Crow Wing,MN
Allen,nhd_18020800,Outing,Crow Wing,MN
Pug Hole,nhd_18020900,Outing,Crow Wing,MN
Blue,nhd_18021100,Emily,Crow Wing,MN
Ruth,nhd_18021200,Emily,Crow Wing,MN
Anna,nhd_18021300,Emily,Crow Wing,MN
Trout,nhd_18021800,Emily,Crow Wing,MN
Smokey Hollow,nhd_18022000,Outing,Crow Wing,MN
East Wood,nhd_18022100,Outing,Crow Wing,MN
Wood,nhd_18022200,Outing,Crow Wing,MN
Goggle,nhd_18022300,Mission,Crow Wing,MN
Fool,nhd_18022400,Mission,Crow Wing,MN
Adney,nhd_18022500,Cross Lake,Crow Wing,MN
Goodrich,nhd_18022600,Cross Lake,Crow Wing,MN
O'Brien,nhd_18022700,Cross Lake,Crow Wing,MN
O'Brien (Southwest Bay),nhd_18022701,UNKNOWN,Crow Wing,MN
O'Brien (Northeast Bay),nhd_18022702,UNKNOWN,Crow Wing,MN
Unnamed,nhd_18022800,Cross Lake,Crow Wing,MN
Bass,nhd_18022900,Mission,Crow Wing,MN
Grass,nhd_18023000,Fifty Lakes,Crow Wing,MN
Butterfield,nhd_18023100,Fifty Lakes,Crow Wing,MN
Green,nhd_18023300,Merrifield,Crow Wing,MN
Horseshoe,nhd_18023400,Merrifield,Crow Wing,MN
Taylor,nhd_18023600,Merrifield,Crow Wing,MN
Faupel,nhd_18023700,Trommald,Crow Wing,MN
Half Moon,nhd_18023800,Trommald,Crow Wing,MN
Silver,nhd_18023900,Merrifield,Crow Wing,MN
Fawn,nhd_18024000,Riverton,Crow Wing,MN
Spider,nhd_18024100,Merrifield,Crow Wing,MN
Upper Mission,nhd_18024200,Merrifield,Crow Wing,MN
Lower Mission,nhd_18024300,Merrifield,Crow Wing,MN
Greenwood,nhd_18024600,Mission,Crow Wing,MN
Flanders,nhd_18024700,Mission,Crow Wing,MN
Unnamed,nhd_18024900,Mission,Crow Wing,MN
Unnamed,nhd_18025000,Mission,Crow Wing,MN
Horseshoe,nhd_18025100,Cross Lake,Crow Wing,MN
Horseshoe (East Bay),nhd_18025101,UNKNOWN,Crow Wing,MN
Horseshoe (West Bay),nhd_18025102,UNKNOWN,Crow Wing,MN
Young,nhd_18025200,Ossipee,Crow Wing,MN
Little Bass,nhd_18025400,Mission,Crow Wing,MN
Bass,nhd_18025600,Merrifield,Crow Wing,MN
East Twin,nhd_18025700,Mission,Crow Wing,MN
West Twin,nhd_18025800,Mission,Crow Wing,MN
Bonnie,nhd_18025900,Merrifield,Crow Wing,MN
Pine,nhd_18026100,Cross Lake,Crow Wing,MN
Command,nhd_18026500,Fifty Lakes,Crow Wing,MN
Little Pine,nhd_18026600,Cross Lake,Crow Wing,MN
McClain,nhd_18026700,Manhattan Beach,Crow Wing,MN
Loon,nhd_18026800,UNKNOWN,Crow Wing,MN
Island,nhd_18026900,Cross Lake,Crow Wing,MN
Hen,nhd_18027000,UNKNOWN,Crow Wing,MN
Daggett,nhd_18027100,Cross Lake,Crow Wing,MN
Unnamed,nhd_18027300,Fifty Lakes,Crow Wing,MN
Lily Pad,nhd_18027500,Cross Lake,Crow Wing,MN
Pleasant,nhd_18027800,Cross Lake,Crow Wing,MN
Little Beaver,nhd_18027900,Cross Lake,Crow Wing,MN
Tiff,nhd_18028000,Cross Lake,Crow Wing,MN
Rock,nhd_18028200,Cross Lake,Crow Wing,MN
Velvet,nhd_18028400,Cross Lake,Crow Wing,MN
Greer,nhd_18028700,Cross Lake,Crow Wing,MN
Ox,nhd_18028800,Manhattan Beach,Crow Wing,MN
Kego,nhd_18029300,Fifty Lakes,Crow Wing,MN
Mitchell,nhd_18029400,Emily,Crow Wing,MN
Unnamed,nhd_18029500,Fifty Lakes,Crow Wing,MN
Eagle,nhd_18029600,Fifty Lakes,Crow Wing,MN
Eagle (Main Bay),nhd_18029601,UNKNOWN,Crow Wing,MN
Eagle (West Bay),nhd_18029602,UNKNOWN,Crow Wing,MN
Eagle (East Bay),nhd_18029603,UNKNOWN,Crow Wing,MN
West Fox,nhd_18029700,Fifty Lakes,Crow Wing,MN
East Fox,nhd_18029800,Fifty Lakes,Crow Wing,MN
Sand,nhd_18029900,Fifty Lakes,Crow Wing,MN
Mallard,nhd_18030000,Fifty Lakes,Crow Wing,MN
Meyer,nhd_18030100,Manhattan Beach,Crow Wing,MN
Little Ox,nhd_18030200,Manhattan Beach,Crow Wing,MN
Perch,nhd_18030400,Merrifield,Crow Wing,MN
Edward,nhd_18030500,Merrifield,Crow Wing,MN
Bass,nhd_18030600,Merrifield,Crow Wing,MN
Campbell,nhd_18030700,Merrifield,Crow Wing,MN
Pelican,nhd_18030800,Breezy Point,Crow Wing,MN
Pelican (NE Bay),nhd_18030801,UNKNOWN,Crow Wing,MN
Pelican (main lake),nhd_18030802,UNKNOWN,Crow Wing,MN
Fawn,nhd_18030900,Cross Lake,Crow Wing,MN
Whitefish,nhd_18031000,Cross Lake,Crow Wing,MN
Rush,nhd_18031100,Cross Lake,Crow Wing,MN
Cross Lake Reservoir,nhd_18031200,Cross Lake,Crow Wing,MN
Cross Lake Reservoir (Main Basin),nhd_18031201,UNKNOWN,Crow Wing,MN
Cross Lake Reservoir (Southeast Bay),nhd_18031202,UNKNOWN,Crow Wing,MN
Cross Lake Reservoir (Unnamed Bay),nhd_18031203,UNKNOWN,Crow Wing,MN
Duck,nhd_18031400,Cross Lake,Crow Wing,MN
Big Trout,nhd_18031500,Manhattan Beach,Crow Wing,MN
Tamarack,nhd_18031800,Legionville,Crow Wing,MN
Wise,nhd_18031900,Legionville,Crow Wing,MN
Gilbert,nhd_18032000,Brainerd,Crow Wing,MN
Gilbert (East Bay),nhd_18032001,UNKNOWN,Crow Wing,MN
Gilbert (West Bay),nhd_18032002,UNKNOWN,Crow Wing,MN
Gilbert (South Bay),nhd_18032003,UNKNOWN,Crow Wing,MN
Mud,nhd_18032100,Brainerd,Crow Wing,MN
Unnamed,nhd_18032200,Brainerd,Crow Wing,MN
Sorenson,nhd_18032300,Merrifield,Crow Wing,MN
Little Markee,nhd_18032400,Lake Hubert,Crow Wing,MN
Stevens,nhd_18032500,Lake Hubert,Crow Wing,MN
Mud,nhd_18032600,Lake Hubert,Crow Wing,MN
Rice,nhd_18032700,Lake Hubert,Crow Wing,MN
Johnson,nhd_18032800,Lake Hubert,Crow Wing,MN
Garden,nhd_18032900,Lake Hubert,Crow Wing,MN
Unnamed,nhd_18033000,Lake Hubert,Crow Wing,MN
Unnamed,nhd_18033100,Lake Hubert,Crow Wing,MN
Guida,nhd_18033200,Lake Hubert,Crow Wing,MN
Unnamed,nhd_18033300,Lake Hubert,Crow Wing,MN
Mallard,nhd_18033400,Lake Hubert,Crow Wing,MN
Mollie,nhd_18033500,Merrifield,Crow Wing,MN
Twin,nhd_18033600,Merrifield,Crow Wing,MN
Unnamed,nhd_18033700,Merrifield,Crow Wing,MN
Gladstone,nhd_18033800,Nisswa,Crow Wing,MN
Moody,nhd_18033900,Lake Hubert,Crow Wing,MN
Little Hubert,nhd_18034000,Lake Hubert,Crow Wing,MN
Crystal,nhd_18034100,Merrifield,Crow Wing,MN
Lougee,nhd_18034200,Mission,Crow Wing,MN
Markee,nhd_18034300,Lake Hubert,Crow Wing,MN
Rat,nhd_18034400,Breezy Point,Crow Wing,MN
Unnamed,nhd_18034600,Breezy Point,Crow Wing,MN
Lynch,nhd_18034700,Breezy Point,Crow Wing,MN
Shaffer,nhd_18034800,Breezy Point,Crow Wing,MN
Unnamed,nhd_18034900,Breezy Point,Crow Wing,MN
Unnamed,nhd_18035000,Breezy Point,Crow Wing,MN
Little Pelican,nhd_18035100,Breezy Point,Crow Wing,MN
Ossawinnamakee,nhd_18035200,Ideal Corners,Crow Wing,MN
Pig,nhd_18035400,Cross Lake,Crow Wing,MN
Bertha,nhd_18035500,Jenkins,Crow Wing,MN
Clamshell,nhd_18035600,Jenkins,Crow Wing,MN
Little Round,nhd_18035700,Cross Lake,Crow Wing,MN
Bass,nhd_18035800,Jenkins,Crow Wing,MN
Star,nhd_18035900,Cross Lake,Crow Wing,MN
Little Star,nhd_18036000,Cross Lake,Crow Wing,MN
Kimball,nhd_18036100,Jenkins,Crow Wing,MN
Grass,nhd_18036200,Breezy Point,Crow Wing,MN
Strawberry,nhd_18036300,Breezy Point,Crow Wing,MN
Clear,nhd_18036400,Jenkins,Crow Wing,MN
Island,nhd_18036500,Breezy Point,Crow Wing,MN
Arrowhead,nhd_18036600,Manhattan Beach,Crow Wing,MN
Stewart,nhd_18036700,Swanburg,Crow Wing,MN
Perch,nhd_18037100,Baxter,Crow Wing,MN
North Long,nhd_18037200,Merrifield,Crow Wing,MN
Round,nhd_18037300,Nisswa,Crow Wing,MN
Clark,nhd_18037400,Nisswa,Crow Wing,MN
Hubert,nhd_18037500,Nisswa,Crow Wing,MN
Upper Cullen,nhd_18037600,Breezy Point,Crow Wing,MN
Middle Cullen,nhd_18037700,Nisswa,Crow Wing,MN
Lower Hay,nhd_18037800,Jenkins,Crow Wing,MN
White Sand,nhd_18037900,Baxter,Crow Wing,MN
Unnamed,nhd_18038000,Baxter,Crow Wing,MN
Rush,nhd_18038100,Baxter,Crow Wing,MN
Unnamed,nhd_18038200,Baxter,Crow Wing,MN
Island,nhd_18038300,Baxter,Crow Wing,MN
Bass,nhd_18038400,Crow Wing,Crow Wing,MN
Unnamed,nhd_18038500,Crow Wing,Crow Wing,MN
Red Sand,nhd_18038600,Brainerd,Crow Wing,MN
Whipple,nhd_18038700,Baxter,Crow Wing,MN
Upper Whipple,nhd_18038701,UNKNOWN,Crow Wing,MN
Middle Whipple,nhd_18038702,UNKNOWN,Crow Wing,MN
Lower Whipple,nhd_18038703,UNKNOWN,Crow Wing,MN
Love,nhd_18038800,Nisswa,Crow Wing,MN
Moburg,nhd_18038900,East Gull Lake,Crow Wing,MN
Unnamed,nhd_18039000,East Gull Lake,Crow Wing,MN
Mud,nhd_18039100,East Gull Lake,Crow Wing,MN
Hartley,nhd_18039200,East Gull Lake,Crow Wing,MN
Unnamed,nhd_18039300,East Gull Lake,Crow Wing,MN
Jacks,nhd_18039400,Baxter,Crow Wing,MN
Carlson,nhd_18039500,Baxter,Crow Wing,MN
Edna,nhd_18039600,Nisswa,Crow Wing,MN
Fawn,nhd_18039700,Nisswa,Crow Wing,MN
Roy,nhd_18039800,Nisswa,Crow Wing,MN
Nisswa,nhd_18039900,Nisswa,Crow Wing,MN
Fish Trap,nhd_18040000,Lake Hubert,Crow Wing,MN
Hole-in-the-Day,nhd_18040100,Lake Hubert,Crow Wing,MN
Bass,nhd_18040200,Lake Hubert,Crow Wing,MN
Lower Cullen,nhd_18040300,Nisswa,Crow Wing,MN
Sibley,nhd_18040400,Pequot Lakes,Crow Wing,MN
Rice,nhd_18040500,Pequot Lakes,Crow Wing,MN
East Twin,nhd_18040700,Nisswa,Crow Wing,MN
Mayo,nhd_18040800,Pequot Lakes,Crow Wing,MN
West Twin,nhd_18040900,Nisswa,Crow Wing,MN
Rat,nhd_18041000,Jenkins,Crow Wing,MN
Nelson,nhd_18041100,Jenkins,Crow Wing,MN
Upper Hay,nhd_18041200,Jenkins,Crow Wing,MN
Unnamed,nhd_18041300,Chickamaw Beach,Crow Wing,MN
Clough,nhd_18041400,Chickamaw Beach,Crow Wing,MN
Jail,nhd_18041500,Pine River,Crow Wing,MN
Lizzie,nhd_18041600,Pontoria,Crow Wing,MN
Unnamed,nhd_18041800,Trommald,Crow Wing,MN
Unnamed,nhd_18042200,Pine Center,Crow Wing,MN
Unnamed,nhd_18042400,Garrison,Crow Wing,MN
Unnamed,nhd_18042800,Little Pine,Crow Wing,MN
Unnamed,nhd_18043000,Oreland,Crow Wing,MN
Unnamed,nhd_18043300,Deerwood (Crow Wing),Crow Wing,MN
Yawkey Mine,nhd_18043400,Crosby,Crow Wing,MN
Manuel Mine,nhd_18043500,Crosby,Crow Wing,MN
Portsmouth Mine,nhd_18043700,Armour Number Two Mine,Crow Wing,MN
Pennington Mine,nhd_18043900,Ironton,Crow Wing,MN
"Mahnomen, Alstead & Arco",nhd_18044000,Armour Number Two Mine,Crow Wing,MN
Mahnomen Mine #1,nhd_18044001,UNKNOWN,Crow Wing,MN
Mahnomen Mine #2,nhd_18044002,UNKNOWN,Crow Wing,MN
Mahnomen Mine #3,nhd_18044003,UNKNOWN,Crow Wing,MN
Louise Mine,nhd_18044004,UNKNOWN,Crow Wing,MN
Alstead Mine,nhd_18044006,UNKNOWN,Crow Wing,MN
Arco Mine,nhd_18044007,UNKNOWN,Crow Wing,MN
Huntington Mine,nhd_18044100,Crosby,Crow Wing,MN
Hay,nhd_18044400,Loerch,Crow Wing,MN
Little Menomin,nhd_18044800,Merrifield,Crow Wing,MN
Hogsback,nhd_18047600,Garrison,Crow Wing,MN
Fawcett,nhd_18047900,Garrison,Crow Wing,MN
Russell,nhd_18048700,UNKNOWN,Crow Wing,MN
Long,nhd_18050100,Deerwood (Crow Wing),Crow Wing,MN
Unnamed,nhd_18050400,Crosby Beach,Crow Wing,MN
Unnamed,nhd_18051000,Deerwood (Crow Wing),Crow Wing,MN
Morroco Mine,nhd_18052000,Trommald,Crow Wing,MN
Sagamore Mine,nhd_18052300,Riverton,Crow Wing,MN
Snoshoe Mine,nhd_18052400,Riverton,Crow Wing,MN
Unnamed,nhd_18052700,Loerch,Crow Wing,MN
Unnamed,nhd_18052800,UNKNOWN,Crow Wing,MN
Unnamed,nhd_18054400,East Gull Lake,Crow Wing,MN
Unnamed,nhd_18055500,Merrifield,Crow Wing,MN
Unnamed,nhd_18055700,Legionville,Crow Wing,MN
Unnamed,nhd_18059300,Breezy Point,Crow Wing,MN
Four Acre,nhd_18062600,Manhattan Beach,Crow Wing,MN
Unnamed,nhd_18065200,Cross Lake,Crow Wing,MN
Lund,nhd_18065700,UNKNOWN,Crow Wing,MN
Unnamed,nhd_18066300,Bay Lake,Crow Wing,MN
Unnamed,nhd_18066700,Trommald,Crow Wing,MN
Mallen Pit,nhd_18074000,Riverton,Crow Wing,MN
McCollister Pond,nhd_18074200,Fifty Lakes,Crow Wing,MN
Unnamed,nhd_18074800,Breezy Point,Crow Wing,MN
Baxter City Hall Pond,nhd_18074900,UNKNOWN,Crow Wing,MN
Owl Pond,nhd_18075400,UNKNOWN,Crow Wing,MN
Unnamed,nhd_18075600,UNKNOWN,Crow Wing,MN
Unnamed,nhd_18075700,UNKNOWN,Crow Wing,MN
Unnamed,nhd_18075800,UNKNOWN,Crow Wing,MN
Clover Hill (Survey 0204),nhd_18075900,Saint Mathias,Crow Wing,MN
Unnamed,nhd_19000200,Etter,Dakota,MN
Rebecca,nhd_19000300,Hastings,Dakota,MN
Isabelle,nhd_19000400,Hastings,Dakota,MN
U.S. Lock & Dam #2 Pool,nhd_19000500,Saint Paul Park,Dakota,MN
Spring,nhd_19000501,Hastings,Dakota,MN
River,nhd_19000502,Pine Bend (Dakota),Dakota,MN
Baldwin,nhd_19000504,Cottage Grove,Dakota,MN
Byllesby,nhd_19000600,Cannon Falls,Dakota,MN
Unnamed,nhd_19000800,Rosemount,Dakota,MN
Kegan,nhd_19001100,Rosemount,Dakota,MN
Unnamed,nhd_19001200,Rosemount,Dakota,MN
Chub,nhd_19002000,Eureka Center,Dakota,MN
Alimagnet,nhd_19002100,Apple Valley,Dakota,MN
Long,nhd_19002200,Rosemount,Dakota,MN
Farquar,nhd_19002300,Apple Valley,Dakota,MN
Wood Park,nhd_19002400,Burnsville,Dakota,MN
Keller,nhd_19002500,Apple Valley,Dakota,MN
Marion,nhd_19002600,Lakeville,Dakota,MN
Marion (East Bay),nhd_19002601,UNKNOWN,Dakota,MN
Marion (Middle Bay),nhd_19002602,UNKNOWN,Dakota,MN
Marion (West Bay),nhd_19002603,UNKNOWN,Dakota,MN
Crystal,nhd_19002700,Lakeville,Dakota,MN
Twin,nhd_19002800,Orchard Garden,Dakota,MN
Lee,nhd_19002900,Orchard Garden,Dakota,MN
Kingsley,nhd_19003000,Deer Park,Dakota,MN
Orchard,nhd_19003100,Lakeville,Dakota,MN
Horseshoe,nhd_19003200,Orchard Garden,Dakota,MN
Earley,nhd_19003300,Orchard Garden,Dakota,MN
Unnamed,nhd_19003400,Inver Grove Heights,Dakota,MN
Unnamed,nhd_19003600,Sunfish Lake,Dakota,MN
