site_id,year,cause.group,anthropogenic,infectious,summerkill,thermal_stress,unknown,winterkill,min_air,mean_air,max_air,variance_after_ice_60,schmidt,cumulative_above_0,cumulative_above_5,cumulative_above_10,ice_duration,log_schmidt,lon,lat,population
nhd_13409672,2014,none,0,0,0,0,0,0,18.92,30.16,41.38,0.158267368,94.38975235,4086.338842,2848.09059,1866.303234,150,4.54743261758816,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2003,none,0,0,0,0,0,0,31.433333333333334,41.975,52.49166666666667,0.133065643,97.99882946,4308.427522,2920.397429,1893.980273,122,4.584955636355554,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2004,none,0,0,0,0,0,0,30.89166666666667,41.11666666666667,51.36666666666667,0.190100249,105.7856556,4496.896328,3068.451476,1976.567626,113,4.66141502442286,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2005,none,0,0,0,0,0,0,32.983333333333334,42.95,52.90833333333333,0.281679552,115.4381094,4542.982693,3223.037328,2150.610299,118,4.7487346236191295,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2006,none,0,0,0,0,0,0,34.11666666666667,44.325,54.525,0.123497846,121.222526,4372.423146,3021.810729,2042.892729,120,4.797627996944464,-89.77099946409298,42.58213255566153,1027
nhd_13409672,2007,none,0,0,0,0,0,0,31.95,42.05,52.175,0.183025324,128.7280338,4609.062585,3283.812898,2245.713898,110,4.857701991409106,-89.77099946409298,42.58213255566153,1027
nhd_4959612,2008,unknown,0,0,0,0,1,0,28.508333333333333,38.84166666666666,49.175,0.124922927,14230.37052,3527.60185,2329.772162,1442.343745,154,9.563133729395636,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2009,none,0,0,0,0,0,0,29.391666666666666,39.199999999999996,48.975,0.149535687,10227.56775,3407.727032,2228.867143,1387.180884,155,9.2328420750566,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2010,none,0,0,0,0,0,0,32.666666666666664,42.30833333333334,51.94166666666667,0.269856621,14528.46166,3872.036875,2595.330604,1609.522584,124,9.583864878282201,-95.53016303748304,46.41771568980647,NA
nhd_4959612,2011,none,0,0,0,0,0,0,31.683333333333334,41.31666666666667,50.975,0.131882121,15796.0011,3686.039942,2514.052203,1618.020836,153,9.667512092677493,-95.53016303748304,46.41771568980647,NA
